,month,account_id,region,category,spend_level,revenue,live_ad,new_AA,paid_ad,listing_fee,bump_feature,multi_bump_feature,sa_feature,other_feature,shop_feature,adview_received,adview_per_live_ad_per_day,lead_received,lead_per_live_ad_per_day,spending_per_paid_ads,spending_per_live_ad,month_ex
66210,2021-10-01,18004639,HCM,MC,light,64509,1.0,1.0,1,1,1,0,1,0,0,186.0,37.2,4.0,0.8,64509.0,64509.0,10
66211,2021-11-01,18004639,HCM,MC,light-medium,572261,3.0,3.0,3,3,8,0,9,2,0,2384.0,70.11764705882354,16.0,0.4705882352941176,190753.66666666663,190753.66666666663,11
66212,2021-12-01,18004639,HCM,MC,light,467273,3.0,2.0,3,2,7,0,7,1,0,1780.0,32.36363636363637,19.0,0.3454545454545454,155757.66666666666,155757.66666666666,12
66213,2022-01-01,18004639,HCM,MC,light,500000,5.0,3.0,3,3,4,0,4,3,0,1708.0,24.056338028169016,19.0,0.2676056338028168,166666.66666666666,100000.0,1
66214,2022-02-01,18004639,HCM,MC,light,229428,3.0,1.0,2,1,1,1,2,1,0,1202.0,21.087719298245613,17.0,0.2982456140350877,114714.0,76476.0,2
66239,2021-10-01,18011977,HN,Car,light,149091,6.0,6.0,6,6,1,0,0,0,0,1363.0,25.71698113207547,26.0,0.490566037735849,24848.5,24848.5,10
66240,2021-11-01,18011977,HN,Car,light,54545,5.0,2.0,2,2,0,0,0,0,0,476.0,5.95,17.0,0.2125,27272.5,10909.0,11
66250,2021-10-01,18014693,HCM,MC,light,66942,1.0,1.0,1,1,4,0,0,0,0,1446.0,60.25,40.0,1.6666666666666667,66942.0,66942.0,10
66310,2022-01-01,18031130,HCM,MC,light,31818,1.0,1.0,1,1,1,0,0,0,0,106.0,106.0,3.0,3.0,31818.0,31818.0,1
66331,2021-10-01,18062838,HCM,MC,light,31818,1.0,1.0,1,1,1,0,0,0,0,33.0,33.0,1.0,1.0,31818.0,31818.0,10
66332,2021-12-01,18062838,HCM,MC,light,18182,1.0,0.0,1,1,0,0,0,0,0,68.0,68.0,3.0,3.0,18182.0,18182.0,12
66415,2021-10-01,18080347,HN,Car,light,310606,6.0,5.0,6,5,12,0,1,0,0,1048.0,22.782608695652176,15.0,0.3260869565217391,51767.66666666666,51767.66666666666,10
66416,2021-11-01,18080347,HN,Car,light-medium,628788,13.0,9.0,13,9,28,0,0,0,0,1962.0,8.420600858369097,56.0,0.2403433476394849,48368.307692307695,48368.307692307695,11
66475,2022-01-01,18112676,HCM,MC,light,18182,1.0,1.0,1,1,0,0,0,0,0,179.0,9.421052631578947,4.0,0.2105263157894736,18182.0,18182.0,1
66532,2021-10-01,18145011,HCM,MC,light,146364,2.0,2.0,2,1,7,0,1,0,0,1211.0,52.65217391304348,9.0,0.391304347826087,73182.0,73182.0,10
66533,2021-11-01,18145011,HCM,MC,light,218182,2.0,0.0,2,0,16,0,0,0,0,1124.0,25.545454545454547,18.0,0.4090909090909091,109091.0,109091.0,11
66534,2021-12-01,18145011,HCM,MC,light,231818,4.0,3.0,3,3,13,0,0,0,0,1054.0,37.642857142857146,30.0,1.0714285714285714,77272.66666666667,57954.5,12
66535,2022-01-01,18145011,HCM,MC,light,54545,1.0,0.0,1,0,4,0,0,0,0,176.0,25.142857142857142,19.0,2.7142857142857144,54545.0,54545.0,1
66545,2021-11-01,18156588,HN,MC,light,36364,2.0,2.0,2,2,0,0,0,0,0,226.0,17.384615384615383,15.0,1.1538461538461535,18182.0,18182.0,11
66569,2021-11-01,18165673,HCM,MC,light,17903,1.0,1.0,1,1,0,0,0,0,0,264.0,9.10344827586207,3.0,0.1034482758620689,17903.0,17903.0,11
66570,2022-01-01,18165673,HCM,MC,light,17895,2.0,1.0,1,1,0,0,0,0,0,87.0,43.5,45.0,22.5,17895.0,8947.5,1
66587,2021-10-01,18166699,HN,Car,light,18182,3.0,2.0,1,0,1,0,0,0,0,464.0,9.666666666666666,2.0,0.0416666666666666,18182.0,6060.666666666667,10
66642,2021-10-01,18178025,HCM,MC,light,18182,,,1,1,0,0,0,0,0,,,,,18182.0,,10
66693,2021-10-01,18207586,HCM,MC,light,14545,1.0,1.0,1,1,0,0,0,0,0,275.0,55.0,52.0,10.4,14545.0,14545.0,10
66695,2021-12-01,18209673,HCM,MC,light,13487,,,1,0,1,0,0,0,0,,,,,13487.0,,12
66696,2022-01-01,18209673,HCM,MC,light,112962,2.0,2.0,2,1,7,0,0,0,0,516.0,20.64,19.0,0.76,56481.0,56481.0,1
66697,2022-02-01,18209673,HCM,MC,light,128194,3.0,1.0,2,1,8,0,0,0,0,917.0,18.714285714285715,60.0,1.2244897959183674,64097.0,42731.333333333336,2
66721,2021-10-01,18223853,HN,MC,light,59091,2.0,1.0,2,1,3,0,0,0,0,221.0,3.8103448275862073,7.0,0.1206896551724138,29545.5,29545.5,10
66738,2022-02-01,18228826,HCM,MC,light,18182,,,1,1,0,0,0,0,0,,,,,18182.0,,2
66758,2022-02-01,18243299,HCM,MC,light,104545,3.0,3.0,3,3,1,0,1,0,0,1354.0,56.41666666666666,11.0,0.4583333333333333,34848.333333333336,34848.333333333336,2
66773,2021-10-01,18245232,HCM,MC,light-medium,823140,14.0,14.0,14,13,50,0,0,0,0,5196.0,28.54945054945055,236.0,1.2967032967032968,58795.71428571428,58795.71428571428,10
66774,2021-11-01,18245232,HCM,MC,light,276860,9.0,1.0,8,1,19,0,0,0,0,2629.0,17.410596026490065,94.0,0.6225165562913906,34607.5,30762.222222222223,11
66861,2021-11-01,18287725,HCM,Car,light,109091,4.0,4.0,4,4,0,0,0,0,0,370.0,9.25,19.0,0.475,27272.75,27272.75,11
66862,2022-01-01,18287725,HCM,Car,light,72727,6.0,2.0,3,2,1,0,0,0,0,635.0,4.7388059701492535,9.0,0.0671641791044776,24242.33333333333,12121.166666666666,1
66867,2021-11-01,18294824,HCM,MC,light,72727,1.0,1.0,1,1,4,0,0,0,0,735.0,147.0,19.0,3.8,72727.0,72727.0,11
66875,2021-10-01,18300078,HCM,Car,light,100661,1.0,1.0,1,1,1,0,1,0,0,822.0,45.66666666666666,63.0,3.5,100661.0,100661.0,10
66907,2021-10-01,18311567,HCM,MC,light,38859,3.0,2.0,1,0,0,1,0,0,0,1228.0,29.23809523809524,45.0,1.0714285714285714,38859.0,12953.0,10
66908,2021-11-01,18311567,HCM,MC,light,13439,3.0,0.0,1,0,1,0,0,0,0,205.0,2.2777777777777777,4.0,0.0444444444444444,13439.0,4479.666666666667,11
66928,2021-10-01,18325098,HCM,MC,light,33058,3.0,3.0,2,2,0,0,0,0,0,786.0,35.72727272727273,29.0,1.318181818181818,16529.0,11019.333333333334,10
66949,2021-10-01,18335025,HCM,MC,light,189091,13.0,13.0,13,13,0,0,0,0,0,2234.0,16.071942446043167,81.0,0.5827338129496403,14545.46153846154,14545.46153846154,10
66950,2021-11-01,18335025,HCM,MC,light,18182,14.0,1.0,1,1,0,0,0,0,0,1385.0,3.743243243243243,62.0,0.1675675675675675,18182.0,1298.7142857142858,11
66952,2021-10-01,18335026,HCM,Car,light,265677,1.0,1.0,1,1,6,0,1,1,0,943.0,235.75,29.0,7.25,265677.0,265677.0,10
66975,2021-12-01,18340260,HCM,Car,light,100000,4.0,4.0,3,3,1,0,0,0,0,1079.0,16.859375,65.0,1.015625,33333.333333333336,25000.0,12
67027,2021-11-01,18355530,HN,Car,light,469091,10.0,8.0,10,3,10,0,1,2,0,915.0,5.865384615384615,9.0,0.0576923076923076,46909.1,46909.1,11
67028,2021-10-01,18355677,HCM,Car,light,0,,,1,0,1,0,0,0,0,,,,,0.0,,10
67029,2021-11-01,18355677,HCM,Car,light,13636,,,1,0,1,0,0,0,0,,,,,13636.0,,11
67030,2021-12-01,18355677,HCM,Car,light,13636,,,1,0,1,0,0,0,0,,,,,13636.0,,12
67086,2022-02-01,18366379,HCM,MC,light,37037,2.0,2.0,2,2,0,0,0,0,0,342.0,38.0,18.0,2.0,18518.5,18518.5,2
67192,2021-10-01,18416517,HN,MC,light-medium,725874,6.0,4.0,6,4,59,0,1,1,0,2433.0,16.43918918918919,142.0,0.9594594594594594,120979.0,120979.0,10
67193,2021-11-01,18416517,HN,MC,light-medium,590210,7.0,1.0,7,1,52,0,0,1,0,2546.0,13.688172043010752,124.0,0.6666666666666666,84315.71428571429,84315.71428571429,11
67194,2021-12-01,18416517,HN,MC,light,318182,7.0,0.0,6,0,17,0,5,0,0,1544.0,7.11520737327189,87.0,0.4009216589861751,53030.333333333336,45454.571428571435,12
67202,2021-10-01,18416526,HN,MC,light-medium,819580,6.0,6.0,6,6,68,0,1,0,0,2526.0,16.50980392156863,91.0,0.5947712418300652,136596.66666666666,136596.66666666666,10
67203,2021-11-01,18416526,HN,MC,light-medium,555245,6.0,0.0,5,0,47,0,0,2,0,1424.0,7.9111111111111105,44.0,0.2444444444444444,111049.0,92540.83333333331,11
67204,2021-12-01,18416526,HN,MC,light,325175,6.0,0.0,5,0,15,0,6,0,0,1138.0,6.287292817679558,45.0,0.2486187845303867,65035.0,54195.833333333336,12
67205,2021-10-01,18418831,HCM,MC,light,116777,8.0,8.0,8,8,0,0,0,0,0,822.0,6.907563025210084,16.0,0.134453781512605,14597.125,14597.125,10
67206,2021-11-01,18418831,HCM,MC,light,95041,13.0,5.0,6,5,1,0,0,0,0,975.0,3.51985559566787,16.0,0.0577617328519855,15840.166666666666,7310.846153846153,11
67207,2022-01-01,18418831,HCM,MC,light,16529,4.0,1.0,1,1,0,0,0,0,0,100.0,0.9523809523809524,,,16529.0,4132.25,1
67215,2021-10-01,18419517,HN,MC,light-medium,755245,5.0,3.0,5,3,68,0,0,0,0,5432.0,35.04516129032258,212.0,1.367741935483871,151049.0,151049.0,10
67216,2021-11-01,18419517,HN,MC,light-medium,811189,6.0,1.0,5,1,76,0,0,0,0,8643.0,55.76129032258064,288.0,1.8580645161290323,162237.8,135198.16666666666,11
67217,2021-12-01,18419517,HN,MC,light,94406,6.0,0.0,3,0,9,0,0,0,0,3996.0,22.077348066298345,130.0,0.718232044198895,31468.666666666668,15734.333333333334,12
67225,2021-10-01,18419546,HN,MC,light-medium,671329,3.0,0.0,3,0,61,0,0,1,0,2459.0,26.440860215053764,133.0,1.4301075268817205,223776.3333333333,223776.3333333333,10
67226,2021-11-01,18419546,HN,MC,light-medium,909091,5.0,2.0,5,2,81,0,0,1,0,2770.0,24.732142857142858,136.0,1.2142857142857142,181818.2,181818.2,11
67234,2021-10-01,18419552,HN,MC,light,220280,3.0,3.0,3,3,11,0,0,2,0,1148.0,12.755555555555556,102.0,1.1333333333333333,73426.66666666667,73426.66666666667,10
67293,2021-10-01,18429177,HCM,MC,light-medium,661265,39.0,37.0,39,39,10,0,0,0,0,2965.0,8.375706214689265,29.0,0.0819209039548022,16955.51282051282,16955.51282051282,10
67294,2021-11-01,18429177,HCM,MC,light,468735,61.0,27.0,27,27,0,0,0,0,0,1991.0,1.194361127774445,40.0,0.023995200959808,17360.555555555555,7684.180327868851,11
67307,2021-11-01,18435777,HCM,MC,light,18182,,,1,1,0,0,0,0,0,,,,,18182.0,,11
67317,2021-10-01,18436492,HN,Car,light,174242,8.0,3.0,4,1,10,0,0,0,0,1818.0,15.808695652173911,35.0,0.3043478260869565,43560.5,21780.25,10
67318,2021-11-01,18436492,HN,Car,light,151515,2.0,0.0,0,0,0,0,0,0,1,18.0,1.5,,,,75757.5,11
67319,2021-12-01,18436492,HN,Car,light,30303,3.0,1.0,1,0,2,0,0,0,0,359.0,4.917808219178082,17.0,0.2328767123287671,30303.0,10101.0,12
67325,2021-10-01,18437846,HCM,MC,light,28182,1.0,1.0,1,1,1,0,0,0,0,155.0,77.5,18.0,9.0,28182.0,28182.0,10
67326,2021-11-01,18437846,HCM,MC,light,86364,2.0,2.0,2,2,1,0,1,0,0,680.0,97.14285714285714,22.0,3.142857142857143,43182.0,43182.0,11
67366,2021-10-01,18453286,HCM,MC,medium,1344044,13.0,1.0,13,2,109,0,0,0,0,4331.0,12.030555555555557,89.0,0.2472222222222222,103388.0,103388.0,10
67377,2021-10-01,18465313,HCM,MC,light,204959,5.0,5.0,5,4,11,0,0,0,0,2153.0,86.12,72.0,2.88,40991.8,40991.8,10
67378,2021-11-01,18465313,HCM,MC,light-medium,617769,12.0,6.0,8,7,36,0,0,0,0,6920.0,29.699570815450645,308.0,1.3218884120171674,77221.125,51480.75,11
67379,2021-12-01,18465313,HCM,MC,light-medium,950000,17.0,7.0,11,7,61,0,0,0,0,6551.0,35.994505494505496,269.0,1.478021978021978,86363.63636363635,55882.35294117647,12
67380,2022-01-01,18465313,HCM,MC,light,272727,10.0,3.0,6,3,16,0,0,0,0,2194.0,95.3913043478261,96.0,4.173913043478261,45454.5,27272.7,1
67470,2021-10-01,18489798,HCM,MC,light,247934,7.0,5.0,7,5,14,0,0,0,0,1748.0,14.6890756302521,48.0,0.4033613445378151,35419.142857142855,35419.142857142855,10
67471,2021-11-01,18489798,HCM,MC,light,204793,10.0,4.0,6,4,10,0,0,0,0,1875.0,17.201834862385322,52.0,0.4770642201834862,34132.166666666664,20479.3,11
67472,2022-01-01,18489798,HCM,MC,light,105124,3.0,1.0,2,1,7,0,0,0,0,1201.0,25.02083333333333,35.0,0.7291666666666666,52562.0,35041.333333333336,1
67481,2021-10-01,18491222,HCM,MC,light,138182,2.0,2.0,2,2,8,0,0,0,0,968.0,46.095238095238095,58.0,2.7619047619047614,69091.0,69091.0,10
67482,2021-11-01,18491222,HCM,MC,light,59091,2.0,1.0,1,1,3,0,0,0,0,374.0,6.448275862068964,11.0,0.189655172413793,59091.0,29545.5,11
67488,2021-10-01,18496072,HN,Car,light,18182,1.0,0.0,1,0,1,0,0,0,0,165.0,5.32258064516129,4.0,0.1290322580645161,18182.0,18182.0,10
67489,2021-11-01,18496072,HN,Car,light,63636,2.0,1.0,1,1,2,0,0,0,0,283.0,12.863636363636363,3.0,0.1363636363636363,63636.0,31818.0,11
67490,2021-12-01,18496072,HN,Car,light,72727,3.0,2.0,2,2,1,0,0,0,0,238.0,10.347826086956522,2.0,0.0869565217391304,36363.5,24242.33333333333,12
67491,2022-01-01,18496072,HN,Car,light,145455,4.0,2.0,3,2,5,0,0,0,0,822.0,13.047619047619047,35.0,0.5555555555555555,48485.0,36363.75,1
67514,2021-10-01,18503634,HCM,MC,light,80579,1.0,1.0,5,5,1,0,0,0,0,370.0,123.33333333333331,5.0,1.6666666666666667,16115.8,80579.0,10
67515,2021-11-01,18503634,HCM,MC,light,119835,5.0,5.0,6,5,3,0,0,0,0,1953.0,43.4,89.0,1.9777777777777776,19972.5,23967.0,11
67542,2021-10-01,18524900,HCM,Car,light,27273,1.0,1.0,1,1,0,0,0,0,0,22.0,0.88,,,27273.0,27273.0,10
67549,2021-12-01,18529321,HN,Car,light,78873,,,1,1,0,1,0,0,0,,,,,78873.0,,12
67550,2022-02-01,18529321,HN,Car,light,509869,1.0,1.0,3,3,0,6,1,0,0,160.0,16.0,3.0,0.3,169956.33333333334,509869.0,2
67592,2021-10-01,18554183,HCM,Car,light,45455,1.0,1.0,1,1,1,0,0,0,0,37.0,3.7,2.0,0.2,45455.0,45455.0,10
67612,2021-10-01,18566555,HCM,Car,light,43636,4.0,2.0,2,2,0,0,0,0,0,915.0,16.944444444444443,26.0,0.4814814814814814,21818.0,10909.0,10
67613,2021-11-01,18566555,HCM,Car,light,27273,4.0,1.0,1,1,0,0,0,0,0,985.0,12.792207792207792,27.0,0.3506493506493506,27273.0,6818.25,11
67662,2021-12-01,18582413,HCM,MC,light,17895,1.0,1.0,1,1,0,0,0,0,0,447.0,22.35,29.0,1.45,17895.0,17895.0,12
67703,2021-10-01,18603158,HN,Car,light,545771,8.0,5.0,8,5,22,1,1,0,0,2841.0,24.70434782608696,115.0,1.0,68221.375,68221.375,10
67704,2021-11-01,18603158,HN,Car,light,339921,6.0,5.0,6,5,14,0,0,0,0,1389.0,13.752475247524751,27.0,0.2673267326732673,56653.5,56653.5,11
67710,2021-10-01,18605948,HCM,Car,light,381818,1.0,0.0,1,0,21,0,0,0,0,2546.0,82.12903225806451,130.0,4.193548387096774,381818.0,381818.0,10
67711,2021-11-01,18605948,HCM,Car,light,400000,1.0,0.0,1,0,22,0,0,0,0,2918.0,121.58333333333331,180.0,7.5,400000.0,400000.0,11
67712,2021-12-01,18605948,HCM,Car,light,504545,1.0,0.0,9,7,26,0,0,0,0,994.0,90.36363636363636,50.0,4.545454545454546,56060.55555555556,504545.0,12
67713,2022-01-01,18605948,HCM,Car,light,359091,,,8,4,21,0,0,0,0,,,,,44886.375,,1
67714,2022-02-01,18605948,HCM,Car,light,54545,,,3,0,4,0,0,0,0,,,,,18181.666666666668,,2
67721,2021-10-01,18606904,HCM,MC,light,138017,5.0,2.0,4,3,7,0,0,0,0,5237.0,130.925,713.0,17.825,34504.25,27603.4,10
67722,2021-11-01,18606904,HCM,MC,light,161983,5.0,1.0,5,1,11,0,0,0,0,7251.0,125.01724137931036,679.0,11.70689655172414,32396.6,32396.6,11
67723,2021-12-01,18606904,HCM,MC,light,106612,3.0,0.0,2,0,8,0,0,0,0,1606.0,64.24,220.0,8.8,53306.0,35537.333333333336,12
67724,2022-01-01,18606904,HCM,MC,light,161570,3.0,1.0,3,1,11,0,0,0,0,2710.0,84.6875,293.0,9.15625,53856.66666666666,53856.66666666666,1
67725,2022-02-01,18606904,HCM,MC,light,123401,2.0,0.0,3,0,9,0,0,0,0,3694.0,80.30434782608694,368.0,8.0,41133.66666666666,61700.5,2
67733,2021-10-01,18611776,HN,Car,light,27273,,,1,1,0,0,0,0,0,,,,,27273.0,,10
67784,2021-10-01,18624022,HCM,MC,light,57851,3.0,2.0,2,2,2,0,0,0,0,406.0,135.33333333333334,17.0,5.666666666666667,28925.5,19283.666666666668,10
67785,2021-11-01,18624022,HCM,MC,light-medium,737603,12.0,8.0,12,11,34,0,1,1,0,2226.0,89.04,55.0,2.2,61466.91666666666,61466.91666666666,11
67786,2021-12-01,18624022,HCM,MC,light,473140,10.0,7.0,8,7,26,0,0,0,0,2469.0,31.253164556962027,73.0,0.9240506329113924,59142.5,47314.0,12
67787,2022-02-01,18624022,HCM,MC,light,178375,6.0,6.0,6,6,5,0,0,0,0,838.0,24.647058823529413,23.0,0.676470588235294,29729.166666666668,29729.166666666668,2
67798,2022-01-01,18632302,HCM,MC,light,268182,2.0,2.0,2,2,17,0,0,0,0,1820.0,151.66666666666666,75.0,6.25,134091.0,134091.0,1
67799,2022-02-01,18632302,HCM,MC,light,18519,1.0,1.0,1,1,0,0,0,0,0,214.0,53.5,18.0,4.5,18519.0,18519.0,2
67809,2021-10-01,18637414,HCM,MC,medium,1346818,41.0,27.0,38,27,82,0,0,0,0,4676.0,5.494712103407756,120.0,0.1410105757931844,35442.57894736842,32849.21951219512,10
67816,2021-10-01,18637451,HCM,MC,light,272727,9.0,9.0,9,9,8,0,0,0,0,474.0,2.0343347639484977,13.0,0.055793991416309,30303.0,30303.0,10
67822,2021-10-01,18637487,HCM,MC,light,400000,7.0,7.0,7,7,20,0,0,0,0,1365.0,7.299465240641711,29.0,0.1550802139037433,57142.857142857145,57142.857142857145,10
67948,2021-12-01,18661954,HCM,MC,light,17968,1.0,1.0,1,1,0,0,0,0,0,147.0,147.0,23.0,23.0,17968.0,17968.0,12
67957,2021-10-01,18670175,HN,Car,light-medium,562121,3.0,3.0,3,3,0,3,2,0,0,1789.0,33.129629629629626,53.0,0.9814814814814816,187373.66666666663,187373.66666666663,10
67995,2021-10-01,18681236,HCM,MC,light,114545,6.0,6.0,6,6,2,0,0,0,0,538.0,4.5210084033613445,8.0,0.0672268907563025,19090.83333333333,19090.83333333333,10
68000,2021-10-01,18681244,HCM,MC,light-medium,556364,14.0,14.0,14,14,24,0,0,0,0,2486.0,7.64923076923077,45.0,0.1384615384615384,39740.28571428572,39740.28571428572,10
68004,2022-02-01,18689408,HCM,MC,light,18519,,,1,1,0,0,0,0,0,,,,,18519.0,,2
68024,2021-10-01,18705457,HCM,Car,light,27273,1.0,1.0,1,1,0,0,0,0,0,177.0,6.555555555555555,10.0,0.3703703703703703,27273.0,27273.0,10
68025,2021-11-01,18705457,HCM,Car,light,27273,2.0,1.0,1,1,0,0,0,0,0,302.0,11.615384615384617,4.0,0.1538461538461538,27273.0,13636.5,11
68026,2021-12-01,18705457,HCM,Car,light,54545,3.0,2.0,2,2,0,0,0,0,0,1705.0,27.5,48.0,0.7741935483870968,27272.5,18181.666666666668,12
68031,2021-10-01,18706417,HCM,MC,light,31818,1.0,1.0,1,1,1,0,0,0,0,360.0,36.0,44.0,4.4,31818.0,31818.0,10
68073,2022-01-01,18720439,HN,MC,light,395455,26.0,26.0,22,18,5,0,0,0,0,5386.0,7.991097922848666,72.0,0.1068249258160237,17975.227272727272,15209.807692307691,1
68212,2021-11-01,18760980,HCM,Car,light,27273,1.0,1.0,1,1,0,0,0,0,0,173.0,5.766666666666667,3.0,0.1,27273.0,27273.0,11
68243,2021-12-01,18786737,HN,Car,light,136364,5.0,5.0,5,5,0,0,0,0,0,431.0,7.981481481481482,24.0,0.4444444444444444,27272.8,27272.8,12
68244,2022-01-01,18786737,HN,Car,light,27273,4.0,1.0,1,1,0,0,0,0,0,359.0,5.523076923076923,25.0,0.3846153846153846,27273.0,6818.25,1
68254,2021-10-01,18791851,HCM,Car,light,171965,1.0,1.0,1,1,0,1,0,0,0,692.0,22.32258064516129,19.0,0.6129032258064516,171965.0,171965.0,10
68255,2021-11-01,18791851,HCM,Car,light,27198,2.0,1.0,1,1,0,0,0,0,0,282.0,12.818181818181818,5.0,0.2272727272727272,27198.0,13599.0,11
68256,2021-12-01,18791851,HCM,Car,light,114230,1.0,0.0,1,0,0,1,0,0,0,527.0,17.0,14.0,0.4516129032258064,114230.0,114230.0,12
68269,2021-10-01,18798211,HCM,MC,light,36364,1.0,0.0,1,0,0,0,1,0,0,76.0,76.0,1.0,1.0,36364.0,36364.0,10
68270,2021-11-01,18798211,HCM,MC,light,136777,2.0,2.0,2,2,2,0,0,2,0,907.0,24.513513513513512,12.0,0.3243243243243243,68388.5,68388.5,11
68271,2022-01-01,18798211,HCM,MC,light,337273,8.0,7.0,7,6,0,2,2,1,0,1896.0,12.64,23.0,0.1533333333333333,48181.857142857145,42159.125,1
68322,2021-10-01,18819023,HCM,Car,light,27273,1.0,1.0,1,1,0,0,0,0,0,113.0,56.5,8.0,4.0,27273.0,27273.0,10
68339,2021-10-01,18823055,HN,Car,light,54545,2.0,2.0,2,2,0,0,0,0,0,530.0,11.041666666666666,11.0,0.2291666666666666,27272.5,27272.5,10
68340,2022-01-01,18823974,HCM,MC,light,18182,1.0,1.0,1,1,0,0,0,0,0,174.0,174.0,28.0,28.0,18182.0,18182.0,1
68370,2021-11-01,18835265,HCM,MC,light,16529,2.0,2.0,1,1,0,0,0,0,0,331.0,82.75,21.0,5.25,16529.0,8264.5,11
68371,2021-12-01,18835265,HCM,MC,light,36364,2.0,2.0,2,2,0,0,0,0,0,234.0,23.4,12.0,1.2,18182.0,18182.0,12
68372,2022-01-01,18835265,HCM,MC,light,18182,2.0,1.0,1,1,0,0,0,0,0,36.0,2.571428571428572,4.0,0.2857142857142857,18182.0,9091.0,1
68388,2021-11-01,18836265,HCM,MC,light,18182,1.0,1.0,1,1,0,0,0,0,0,320.0,13.913043478260867,31.0,1.3478260869565215,18182.0,18182.0,11
68402,2021-10-01,18848403,HCM,Car,light,381818,3.0,3.0,3,3,3,0,1,1,0,1154.0,16.970588235294116,12.0,0.1764705882352941,127272.66666666669,127272.66666666669,10
68467,2021-10-01,18872106,HCM,MC,light,72727,1.0,1.0,1,1,4,0,0,0,0,566.0,20.214285714285715,25.0,0.8928571428571429,72727.0,72727.0,10
68501,2021-10-01,18886916,HN,MC,light-medium,616084,12.0,11.0,12,11,37,0,1,2,0,3225.0,21.5,225.0,1.5,51340.333333333336,51340.333333333336,10
68502,2021-11-01,18886916,HN,MC,light,132867,7.0,2.0,5,2,10,0,0,0,0,1029.0,5.473404255319148,78.0,0.4148936170212765,26573.4,18981.0,11
68516,2021-10-01,18888890,HN,Car,light,27273,1.0,1.0,1,1,0,0,0,0,0,271.0,30.11111111111111,5.0,0.5555555555555555,27273.0,27273.0,10
68532,2021-10-01,18906134,HCM,MC,light,14545,1.0,0.0,1,1,0,0,0,0,0,209.0,209.0,12.0,12.0,14545.0,14545.0,10
68572,2021-11-01,18924810,HN,Car,light,127273,1.0,1.0,2,2,4,0,0,0,0,87.0,12.428571428571429,4.0,0.5714285714285714,63636.5,127273.0,11
68573,2021-12-01,18924810,HN,Car,light,100000,1.0,0.0,2,1,4,0,0,0,0,228.0,7.354838709677419,8.0,0.2580645161290322,50000.0,100000.0,12
68574,2022-01-01,18924810,HN,Car,light,36364,1.0,0.0,1,0,2,0,0,0,0,171.0,5.516129032258065,16.0,0.5161290322580645,36364.0,36364.0,1
68578,2021-10-01,18925559,HCM,Car,light,239121,11.0,11.0,11,11,0,0,0,0,0,723.0,31.43478260869565,14.0,0.608695652173913,21738.272727272728,21738.272727272728,10
68579,2021-12-01,18925559,HCM,Car,light,26842,8.0,1.0,1,1,0,0,0,0,0,211.0,1.2559523809523807,2.0,0.0119047619047619,26842.0,3355.25,12
68589,2021-10-01,18928664,HCM,MC,light,504132,14.0,9.0,13,10,28,0,0,0,0,11646.0,74.65384615384616,491.0,3.1474358974358974,38779.38461538462,36009.428571428565,10
68590,2021-11-01,18928664,HCM,MC,light,156281,7.0,3.0,7,3,8,0,0,0,0,7356.0,57.92125984251968,251.0,1.9763779527559056,22325.85714285714,22325.85714285714,11
68595,2021-11-01,18929210,HCM,MC,light,90909,5.0,5.0,5,5,0,0,0,0,0,1031.0,35.55172413793103,27.0,0.9310344827586206,18181.8,18181.8,11
68632,2021-11-01,18953914,HCM,MC,light,18182,1.0,1.0,1,1,0,0,0,0,0,168.0,42.0,4.0,1.0,18182.0,18182.0,11
68648,2021-11-01,18955262,HCM,MC,light,18182,1.0,1.0,1,1,0,0,0,0,0,270.0,54.0,16.0,3.2,18182.0,18182.0,11
68677,2021-11-01,18972253,HCM,MC,light,31818,1.0,1.0,1,1,1,0,0,0,0,266.0,33.25,7.0,0.875,31818.0,31818.0,11
68735,2021-12-01,18988291,HCM,MC,light,16529,1.0,1.0,1,1,0,0,0,0,0,199.0,39.8,20.0,4.0,16529.0,16529.0,12
68736,2021-11-01,18991730,HCM,Car,light,79051,,,1,0,1,0,1,0,0,,,,,79051.0,,11
68747,2021-10-01,18996135,HCM,MC,light,14545,1.0,1.0,1,1,0,0,0,0,0,58.0,9.666666666666666,1.0,0.1666666666666666,14545.0,14545.0,10
68763,2021-10-01,19001767,HCM,MC,light,356543,11.0,10.0,12,12,17,0,0,0,0,6236.0,194.875,577.0,18.03125,29711.916666666668,32413.0,10
68764,2021-11-01,19001767,HCM,MC,light,308760,9.0,6.0,10,6,19,0,0,0,0,3763.0,179.1904761904762,424.0,20.19047619047619,30876.0,34306.666666666664,11
68765,2021-12-01,19001767,HCM,MC,light-medium,943306,16.0,8.0,16,10,71,0,0,0,0,8450.0,272.5806451612903,430.0,13.870967741935484,58956.625,58956.625,12
68766,2022-01-01,19001767,HCM,MC,medium,1838512,18.0,11.0,20,11,126,0,0,0,0,21673.0,240.8111111111111,903.0,10.033333333333331,91925.6,102139.55555555556,1
68805,2021-10-01,19037704,HCM,Car,light,27111,1.0,1.0,1,1,0,0,0,0,0,76.0,5.428571428571429,,,27111.0,27111.0,10
68839,2021-11-01,19047094,HCM,MC,light,36364,3.0,3.0,2,2,0,0,0,0,0,423.0,10.575,5.0,0.125,18182.0,12121.333333333334,11
